,close
2025-02-12,91.53
2025-02-13,91.55
2025-02-14,91.58
2025-02-18,91.6
2025-02-19,91.61
2025-02-20,91.63
2025-02-21,91.66
2025-02-24,91.67
2025-02-25,91.67
2025-02-26,91.69
2025-02-27,91.7
2025-02-28,91.72
2025-03-03,91.45
2025-03-04,91.45
2025-03-05,91.46
2025-03-06,91.47
2025-03-07,91.51
2025-03-10,91.52
2025-03-11,91.53
2025-03-12,91.54
2025-03-13,91.56
2025-03-14,91.58
2025-03-17,91.6
2025-03-18,91.6
2025-03-19,91.61
2025-03-20,91.63
2025-03-21,91.66
2025-03-24,91.66
2025-03-25,91.67
2025-03-26,91.68
2025-03-27,91.7
2025-03-28,91.73
2025-03-31,91.73
2025-04-01,91.43
2025-04-02,91.44
2025-04-03,91.45
2025-04-04,91.48
2025-04-07,91.49
2025-04-08,91.51
2025-04-09,91.51
2025-04-10,91.52
2025-04-11,91.56
2025-04-14,91.56
2025-04-15,91.58
2025-04-16,91.59
2025-04-17,91.63
2025-04-21,91.64
2025-04-22,91.64
2025-04-23,91.66
2025-04-24,91.66
2025-04-25,91.7
2025-04-28,91.71
2025-04-29,91.71
2025-04-30,91.72
2025-05-01,91.43
2025-05-02,91.46
2025-05-05,91.46
2025-05-06,91.48
2025-05-07,91.48
2025-05-08,91.5
2025-05-09,91.53
2025-05-12,91.53
2025-05-13,91.55
2025-05-14,91.55
2025-05-15,91.56
2025-05-16,91.6
2025-05-19,91.6
2025-05-20,91.62
2025-05-21,91.63
2025-05-22,91.65
2025-05-23,91.69
2025-05-27,91.69
2025-05-28,91.7
2025-05-29,91.71
2025-05-30,91.74
2025-06-02,91.44
2025-06-03,91.46
2025-06-04,91.46
2025-06-05,91.47
2025-06-06,91.5
2025-06-09,91.52
2025-06-10,91.53
2025-06-11,91.53
2025-06-12,91.54
2025-06-13,91.58
2025-06-16,91.58
2025-06-17,91.6
2025-06-18,91.62
2025-06-20,91.64
2025-06-23,91.66
2025-06-24,91.66
2025-06-25,91.67
2025-06-26,91.68
2025-06-27,91.72
2025-06-30,91.73
2025-07-01,91.44
2025-07-02,91.45
2025-07-03,91.5
2025-07-07,91.51
2025-07-08,91.51
2025-07-09,91.52
2025-07-10,91.54
2025-07-11,91.56
2025-07-14,91.57
2025-07-15,91.58
2025-07-16,91.6
2025-07-17,91.6
2025-07-18,91.64
2025-07-21,91.66
2025-07-22,91.67
2025-07-23,91.68
2025-07-24,91.68
2025-07-25,91.71
2025-07-28,91.72
2025-07-29,91.73
2025-07-30,91.74
2025-07-31,91.75
2025-08-01,91.47
2025-08-04,91.48
2025-08-05,91.48
2025-08-06,91.51
2025-08-07,91.51
2025-08-08,91.54
2025-08-11,91.55
2025-08-12,91.56
2025-08-13,91.57
2025-08-14,91.58
2025-08-15,91.62
2025-08-18,91.62
2025-08-19,91.64
2025-08-20,91.66
2025-08-21,91.66
2025-08-22,91.69
2025-08-25,91.7
2025-08-26,91.71
2025-08-27,91.72
2025-08-28,91.73
2025-08-29,91.77
2025-09-02,91.47
2025-09-03,91.48
2025-09-04,91.5
2025-09-05,91.53
2025-09-08,91.54
2025-09-09,91.55
2025-09-10,91.56
2025-09-11,91.57
2025-09-12,91.6
2025-09-15,91.61
2025-09-16,91.62
2025-09-17,91.63
2025-09-18,91.64
2025-09-19,91.68
2025-09-22,91.69
2025-09-23,91.69
2025-09-24,91.71
2025-09-25,91.71
2025-09-26,91.74
2025-09-29,91.75
2025-09-30,91.75
2025-10-01,91.46
2025-10-02,91.47
2025-10-03,91.49
2025-10-06,91.51
2025-10-07,91.51
2025-10-08,91.53
2025-10-09,91.53
2025-10-10,91.57
2025-10-13,91.58
2025-10-14,91.58
2025-10-15,91.59
2025-10-16,91.6
2025-10-17,91.62
2025-10-20,91.64
2025-10-21,91.64
2025-10-22,91.66
2025-10-23,91.67
2025-10-24,91.7
2025-10-27,91.7
2025-10-28,91.71
2025-10-29,91.74
2025-10-30,91.74
2025-10-31,91.76
2025-11-03,91.47
2025-11-04,91.48
2025-11-05,91.49
2025-11-06,91.5
2025-11-07,91.53
2025-11-10,91.55
2025-11-11,91.54
2025-11-12,91.55
2025-11-13,91.56
2025-11-14,91.6
2025-11-17,91.6
2025-11-18,91.62
2025-11-19,91.62
2025-11-20,91.64
2025-11-21,91.66
2025-11-24,91.66
2025-11-25,91.68
2025-11-26,91.69
2025-11-28,91.72
2025-12-01,91.45
2025-12-02,91.48
2025-12-03,91.49
2025-12-04,91.5
2025-12-05,91.52
2025-12-08,91.53
2025-12-09,91.55
2025-12-10,91.55
2025-12-11,91.56
2025-12-12,91.6
2025-12-15,91.6
2025-12-16,91.61
2025-12-17,91.62
2025-12-18,91.27
2025-12-19,91.3
2025-12-22,91.3
2025-12-23,91.3
2025-12-24,91.33
2025-12-26,91.36
2025-12-29,91.36
2025-12-30,91.37
2025-12-31,91.38
2026-01-02,91.42
2026-01-05,91.42
2026-01-06,91.43
2026-01-07,91.45
2026-01-08,91.45
2026-01-09,91.47
2026-01-12,91.48
2026-01-13,91.49
2026-01-14,91.5
2026-01-15,91.5
2026-01-16,91.54
2026-01-20,91.54
2026-01-21,91.55
2026-01-22,91.56
2026-01-23,91.59
2026-01-26,91.59
2026-01-27,91.6
2026-01-28,91.61
2026-01-29,91.63
2026-01-30,91.65
2026-02-02,91.39
2026-02-03,91.39
2026-02-04,91.41
2026-02-05,91.41
2026-02-06,91.44
2026-02-09,91.44
2026-02-10,91.45
2026-02-11,91.47
2026-02-12,91.47
2026-02-13,91.51
2026-02-17,91.52
2026-02-18,91.53
2026-02-19,91.53
2026-02-20,91.56
2026-02-23,91.56
2026-02-24,91.58
2026-02-25,91.59
2026-02-26,91.6
2026-02-27,91.62
2026-03-02,91.39
2026-03-03,91.4
2026-03-04,91.41
2026-03-05,91.42
2026-03-06,91.44
2026-03-09,91.45
2026-03-10,91.46
2026-03-11,91.46
2026-03-12,91.48
2026-03-13,91.51
2026-03-16,91.51
2026-03-17,91.52
2026-03-18,91.54
2026-03-19,91.54
2026-03-20,91.57
2026-03-23,91.58
2026-03-24,91.59
2026-03-25,91.58
2026-03-26,91.6
2026-03-27,91.63
2026-03-30,91.64
2026-03-31,91.64
2026-04-01,91.4
2026-04-02,91.42
2026-04-06,91.44
2026-04-07,91.45
2026-04-08,91.45
2026-04-09,91.46
2026-04-10,91.49
2026-04-13,91.49
2026-04-14,91.5
2026-04-15,91.51
2026-04-16,91.52
2026-04-17,91.55
2026-04-20,91.56
2026-04-21,91.57
2026-04-22,91.57
2026-04-23,91.59
2026-04-24,91.61
2026-04-27,91.62
2026-04-28,91.63
2026-04-29,91.63
2026-04-30,91.64
2026-05-01,91.4
2026-05-04,91.42
2026-05-05,91.43
2026-05-06,91.42
2026-05-07,91.44
2026-05-08,91.46
2026-05-11,91.48
2026-05-12,91.49
2026-05-13,91.49
2026-05-14,91.51
2026-05-15,91.53
2026-05-18,91.53
2026-05-19,91.55
2026-05-20,91.57
2026-05-21,91.57
2026-05-22,91.59
2026-05-26,91.61
2026-05-27,91.62
2026-05-28,91.63
2026-05-29,91.66
2026-06-01,91.4
2026-06-02,91.39
2026-06-03,91.41
2026-06-04,91.41
2026-06-05,91.45
2026-06-08,91.46
2026-06-09,91.46
2026-06-10,91.47
2026-06-11,91.48
2026-06-12,91.51
2026-06-15,91.51
2026-06-16,91.52
2026-06-17,91.53
2026-06-18,91.57
2026-06-22,91.57
2026-06-23,91.58
2026-06-24,91.59
2026-06-25,91.6
2026-06-26,91.63
2026-06-29,91.64
2026-06-30,91.64
2026-07-01,91.4
2026-07-02,91.44
2026-07-06,91.43
2026-07-07,91.45
2026-07-08,91.45
2026-07-09,91.46
2026-07-10,91.5
2026-07-13,91.5
2026-07-14,91.51
2026-07-15,91.52
2026-07-16,91.53
2026-07-17,91.55
2026-07-20,91.56
2026-07-21,91.56
2026-07-22,91.58
2026-07-23,91.58
2026-07-24,91.61
2026-07-27,91.62
2026-07-28,91.63
2026-07-29,91.64
2026-07-30,91.65
2026-07-31,91.68
